TIME_STAMPE,EPX_TRAJ_FRONTEND,EXP_TRAJ_OPT,GENERATE_EXP_TRAJ,BACK_TRAJ_FRONTEND,BACK_TRAJ_OPT,GENERATE_BACK_TRAJ,TOTAL_REPLAN,VISUALIZATION
49.4035, 0.00140803, 0.00114612, 0.00261311, 0, 0, 0.000843882, 0.00350063, 0.000277877
49.4733, 0.00236213, 0.00187327, 0.00439098, 0, 0, 0.00216441, 0.00664562, 0.00060885
49.5397, 0.00237354, 0.00168562, 0.00417116, 0, 0, 0.00214366, 0.00639157, 0.00047068
49.6027, 0.000799704, 0.0010614, 0.00192351, 0, 0, 0.000722709, 0.00269043, 0.000235521
49.671, 0.00141982, 0.00141068, 0.00289936, 0, 0, 0.00121258, 0.00418443, 0.000397204
49.7359, 0.000742423, 0.00102553, 0.00180842, 0, 0, 0.000714877, 0.00256767, 0.000197601
49.8078, 0.00277568, 0.0027193, 0.00562091, 0, 0, 0.00196067, 0.00769131, 0.000641712
49.876, 0.00273603, 0.00498324, 0.00790397, 0, 0, 0.00136108, 0.00933562, 0.00068633
49.9358, 0.000750659, 0.000940418, 0.00176359, 0, 0, 0.000670428, 0.00247533, 0.000236059
50.0079, 0.00274908, 0.00281683, 0.00570569, 0, 0, 0.00203371, 0.00782057, 0.000537743
50.0697, 0.000786722, 0.0014323, 0.00226207, 0, 0, 0.000792953, 0.00309376, 0.000216333
50.1409, 0.00223318, 0.00329132, 0.00562608, 0, 0, 0.00172999, 0.00742909, 0.00050776
50.2055, 0.00213586, 0.00117307, 0.00343621, 0, 0, 0.00180304, 0.00538788, 0.000608809
50.2689, 0.00103476, 0.000435709, 0.00151287, 0, 0, 0.000624185, 0.00217937, 0.000189728
50.3384, 0.00202766, 0.000828798, 0.00295872, 0, 0, 0.00179607, 0.00483835, 0.00050158
50.4054, 0.00162785, 0.00265163, 0.00435765, 0, 0, 0.000990543, 0.00539986, 0.000351096
50.4756, 0.00273176, 0.0041293, 0.00701154, 0, 0, 0.00177253, 0.00887251, 0.000581695
50.5402, 0.00149599, 0.00368308, 0.00527691, 0, 0, 0.00148768, 0.00682261, 0.000463347
50.6031, 0.000782443, 0.00163701, 0.00246253, 0, 0, 0.000559615, 0.00306264, 0.000201681
50.6718, 0.00163229, 0.00272658, 0.00443854, 0, 0, 0.00064891, 0.00513883, 0.000328521
50.7357, 0.000556942, 0.0011456, 0.00176852, 0, 0, 0.000557587, 0.00235981, 0.000188959
50.8047, 0.000889973, 0.00251103, 0.00349634, 0, 0, 0.00108591, 0.0046448, 0.000268655
50.8742, 0.00210091, 0.00366965, 0.00590318, 0, 0, 0.00154416, 0.00752246, 0.000439909
50.9357, 0.000561246, 0.0011213, 0.0017368, 0, 0, 0.000514901, 0.0022848, 0.00016582
51.0073, 0.00167199, 0.00354425, 0.00533077, 0, 0, 0.00186914, 0.00726706, 0.000359396
51.0691, 0.000527974, 0.00139724, 0.0019658, 0, 0, 0.000458479, 0.00245888, 0.000158657
51.1358, 0.000531613, 0.00134181, 0.00193871, 0, 0, 0.000474065, 0.0024434, 0.000175654
51.2075, 0.00183994, 0.00392927, 0.00588532, 0, 0, 0.00140496, 0.00738019, 0.000408822
51.2713, 0.000868267, 0.00318339, 0.00410229, 0, 0, 0.000500598, 0.00464119, 0.000208914
51.3396, 0.00181135, 0.00350305, 0.00538046, 0, 0, 0.000721661, 0.00616569, 0.000397422
51.4108, 0.00175405, 0.00675136, 0.00863064, 0, 0, 0.00200044, 0.0107463, 0.000440764
51.4775, 0.00185406, 0.00773021, 0.00968695, 0, 0, 0.00104065, 0.0107961, 0.000507521
51.539, 0.000992149, 0.00379557, 0.00484338, 0, 0, 0.000765438, 0.00566479, 0.000271079
51.6046, 0.000473286, 0.00363963, 0.00415209, 0, 0, 0.000429535, 0.00461134, 0.000145708
51.6739, 0.00145131, 0.0043659, 0.00590663, 0, 0, 0.00122143, 0.00720379, 0.000403926
51.7361, 0.000732723, 0.00124869, 0.00203951, 0, 0, 0.00070586, 0.00280192, 0.000219792
51.8048, 0.0015272, 0.00190006, 0.00352028, 0, 0, 0.00113159, 0.00472744, 0.000421974
51.8718, 0.00177, 0.00201252, 0.00390117, 0, 0, 0.00111965, 0.00509724, 0.000412179
51.9359, 0.000918605, 0.000423012, 0.00140775, 0, 0, 0.00102503, 0.00249766, 0.000246113
52.0017, 0, 0, 1.3268e-05, 0, 0, 0.00157942, 0.00166592, 2.9845e-05
52.0673, 0, 0, 7.66e-06, 0, 0, 0.000639608, 0.000690608, 2.138e-05
52.1348, 0, 0, 1.2267e-05, 0, 0, 0.00139376, 0.00148116, 3.706e-05
52.2016, 0, 0, 1.4795e-05, 0, 0, 0.00137645, 0.00151007, 8.135e-05
52.2683, 0, 0, 1.7263e-05, 0, 0, 0.00151903, 0.00164348, 6.4272e-05
52.3345, 0, 0, 1.2351e-05, 0, 0, 0.00106641, 0.00115481, 3.898e-05
52.4007, 0, 0, 7.698e-06, 0, 0, 0.000655005, 0.000704649, 2.325e-05
52.4678, 0, 0, 1.203e-05, 0, 0, 0.000996382, 0.00110514, 5.9565e-05
52.5347, 0, 0, 1.4454e-05, 0, 0, 0.00127998, 0.00137971, 4.5407e-05
52.6009, 0, 0, 1.1042e-05, 0, 0, 0.000784971, 0.000882239, 5.8014e-05
52.6681, 0, 0, 1.4576e-05, 0, 0, 0.0013185, 0.00141339, 4.0604e-05
52.7338, 0, 0, 4.199e-06, 0, 0, 0.000330884, 0.00036846, 1.7326e-05
52.801, 0, 0, 1.7855e-05, 0, 0, 0.000850171, 0.000923625, 2.1187e-05
52.8679, 0, 0, 1.3695e-05, 0, 0, 0.00111267, 0.00120522, 4.1759e-05
52.9346, 0, 0, 1.7877e-05, 0, 0, 0.00111315, 0.00124629, 7.0097e-05
53.0013, 0, 0, 1.8289e-05, 0, 0, 0.00104595, 0.00125574, 0.000149912
53.067, 0, 0, 8.933e-06, 0, 0, 0.000292884, 0.000346175, 2.4483e-05
53.1339, 0, 0, 7.759e-06, 0, 0, 0.00047076, 0.000572568, 6.2874e-05
53.2007, 0, 0, 1.1115e-05, 0, 0, 0.000612872, 0.000696543, 4.4184e-05
53.2675, 0, 0, 9.694e-06, 0, 0, 0.000623984, 0.000787996, 0.000114452
53.3343, 0, 0, 1.3275e-05, 0, 0, 0.000794658, 0.000887674, 4.1328e-05
53.4002, 0, 0, 4.792e-06, 0, 0, 0.00020645, 0.000259679, 3.2058e-05
53.4679, 0, 0, 1.6585e-05, 0, 0, 0.000987359, 0.0011463, 0.000175359
53.5337, 0, 0, 5.567e-06, 0, 0, 0.000299961, 0.000355859, 2.9296e-05
53.6006, 0, 0, 9.128e-06, 0, 0, 0.000496242, 0.000566209, 2.8006e-05
53.6673, 0, 0, 1.0221e-05, 0, 0, 0.000526095, 0.000613012, 4.1102e-05
53.7337, 0, 0, 6.951e-06, 0, 0, 0.000332109, 0.000395017, 3.0458e-05
53.8007, 0, 0, 1.3934e-05, 0, 0, 0.000471204, 0.000619065, 9.6324e-05
53.8671, 0, 0, 7.578e-06, 0, 0, 0.000308574, 0.000357978, 2.1185e-05
53.9341, 0, 0, 1.3308e-05, 0, 0, 0.000601289, 0.000727062, 6.7711e-05
54.0005, 0, 0, 1.3658e-05, 0, 0, 0.000399839, 0.000522995, 7.1997e-05
54.067, 0, 0, 7.487e-06, 0, 0, 0.000276194, 0.000332325, 2.8276e-05
54.2004, 0.000715019, 0.000462379, 4.627e-06, 0, 0, 0.000285225, 0.000378832, 0.000264738
54.2676, 0, 0, 1.152e-05, 0, 0, 0.000771248, 0.00087672, 5.1226e-05
54.3341, 0, 0, 6.524e-06, 0, 0, 0.000657979, 0.000737203, 3.7544e-05
54.4003, 0, 0, 4.718e-06, 0, 0, 0.000263994, 0.000326061, 3.8791e-05
54.4676, 0, 0, 7.542e-06, 0, 0, 0.000819541, 0.000911026, 4.4759e-05
54.5335, 0, 0, 2.935e-06, 0, 0, 0.000176904, 0.000209617, 1.5993e-05
54.6008, 0, 0, 8.267e-06, 0, 0, 0.000718671, 0.000829017, 6.2482e-05
54.6674, 0, 0, 9.32e-06, 0, 0, 0.000633548, 0.000750795, 7.338e-05
54.7338, 0, 0, 4.611e-06, 0, 0, 0.000316749, 0.000429214, 8.725e-05
54.8006, 0, 0, 7.242e-06, 0, 0, 0.000508649, 0.000604332, 5.2589e-05
54.867, 0, 0, 3.952e-06, 0, 0, 0.000284109, 0.000326492, 2.1669e-05
54.9341, 0, 0, 6.409e-06, 0, 0, 0.000646498, 0.000749392, 6.0299e-05
55.0002, 0, 0, 3.703e-06, 0, 0, 0.000211192, 0.000248152, 1.533e-05
55.0675, 0, 0, 7.562e-06, 0, 0, 0.000665808, 0.000761676, 4.9368e-05
55.1341, 0, 0, 6.504e-06, 0, 0, 0.00065011, 0.000740605, 4.8485e-05
55.2006, 0, 0, 5.151e-06, 0, 0, 0.000427823, 0.000533911, 7.4196e-05
55.2675, 0, 0, 7.86e-06, 0, 0, 0.000635958, 0.000824752, 0.0001395
55.3337, 0, 0, 3.727e-06, 0, 0, 0.000268475, 0.000352925, 5.7369e-05
55.4007, 0, 0, 7.173e-06, 0, 0, 0.000569301, 0.000697669, 8.5923e-05
55.4674, 0, 0, 9.83e-06, 0, 0, 0.00056807, 0.000661985, 4.3234e-05
55.5338, 0, 0, 5.999e-06, 0, 0, 0.000363886, 0.000430667, 3.0345e-05
55.6007, 0, 0, 8.77e-06, 0, 0, 0.000496775, 0.000608116, 6.1807e-05
55.6668, 0, 0, 3.423e-06, 0, 0, 0.000145907, 0.000185696, 1.9449e-05
55.7341, 0, 0, 8.379e-06, 0, 0, 0.000549974, 0.000729669, 0.000134369
55.8005, 0, 0, 6.404e-06, 0, 0, 0.000374122, 0.000449907, 4.4714e-05
55.867, 0, 0, 4.424e-06, 0, 0, 0.000272068, 0.000327803, 2.3291e-05
55.9339, 0, 0, 7.341e-06, 0, 0, 0.000420687, 0.000502875, 3.6877e-05
56.0003, 0, 0, 3.423e-06, 0, 0, 0.000225901, 0.000269761, 2.2641e-05
56.0673, 0, 0, 9.305e-06, 0, 0, 0.000537114, 0.000625612, 4.1278e-05
56.1339, 0, 0, 5.29e-06, 0, 0, 0.000435564, 0.00051695, 4.6172e-05
56.2004, 0, 0, 4.884e-06, 0, 0, 0.000283785, 0.000356426, 3.9819e-05
56.3337, 0.000415334, 0.000382555, 3.311e-06, 0, 0, 0.000152823, 0.000195921, 0.000216647
56.4008, 0, 0, 7.466e-06, 0, 0, 0.000639845, 0.000718779, 3.0255e-05
56.4672, 0, 0, 6.735e-06, 0, 0, 0.000443811, 0.000517188, 3.6182e-05
56.5338, 0, 0, 5.887e-06, 0, 0, 0.000392904, 0.000466615, 4.1587e-05
56.6007, 0, 0, 8.01e-06, 0, 0, 0.000576901, 0.000708764, 8.4794e-05
56.667, 0, 0, 4.63e-06, 0, 0, 0.000240006, 0.000316045, 5.2874e-05
56.7339, 0, 0, 7.661e-06, 0, 0, 0.000450814, 0.000538852, 4.1931e-05
56.8004, 0, 0, 6.235e-06, 0, 0, 0.000306608, 0.000396674, 5.338e-05
56.8672, 0, 0, 9.185e-06, 0, 0, 0.000389349, 0.000507141, 7.2426e-05
56.9338, 0, 0, 5.055e-06, 0, 0, 0.000314366, 0.000368767, 2.6224e-05
57.0005, 0, 0, 6.868e-06, 0, 0, 0.000368187, 0.000483632, 7.0847e-05
57.0672, 0, 0, 7.842e-06, 0, 0, 0.000419462, 0.000523965, 5.5974e-05
57.1336, 0, 0, 4.819e-06, 0, 0, 0.000201595, 0.000260093, 3.0511e-05
57.2007, 0, 0, 9.888e-06, 0, 0, 0.000530008, 0.000638601, 6.3384e-05
57.267, 0, 0, 6.568e-06, 0, 0, 0.000187119, 0.000277645, 5.8124e-05
57.3339, 0, 0, 9.095e-06, 0, 0, 0.000466452, 0.00055844, 4.4713e-05
57.4006, 0, 0, 8.304e-06, 0, 0, 0.00047738, 0.000598461, 7.4315e-05
57.4669, 0, 0, 5.729e-06, 0, 0, 0.000210946, 0.000276768, 3.9837e-05
